State,Station Description,ICAO,Country
GA,ELBERTON PATZ F ,K27A,US
GA,FITZGERALD      ,KFZG,US
GA,FT BENNING/COLUM,KLSF,US
GA,FT STEWART/WRIGH,KLHW,US
GA,GAINESVILLE     ,KGVL,US
GA,GREENSBORO      ,K3J7,US
GA,HAZELHURST      ,KAZE,US
GA,HOMERVILLE      ,KHOE,US
GA,JEFFERSON       ,K19A,US
GA,JESUP/WAYNE CTY ,KJES,US
GA,LA GRANGE       ,KLGC,US
GA,LAWRENCEVILLE   ,KLZU,US
GA,MACON           ,KMCN,US
GA,MARIETTA MCCOLUM,KRYY,US
GA,MCDUFFIE/THOMSON,KHQU,US
GA,MILLEDGEVILLE   ,KMLJ,US
GA,MOODY AFB/VALDOS,KVAD,US
GA,MOULTRIE MUNI   ,KMGR,US
GA,MOULTRIE/SPENCE ,KMUL,US
GA,NEWNAN          ,KCCO,US
GA,PEACHTREE/DEKALB,KPDK,US
GA,PEACHTREE CITY  ,KFFC,US
GA,ROME            ,KRMG,US
GA,SAVANNAH        ,KSAV,US
GA,SAVANNAH/HUNTER ,KSVN,US
GA,STATESBORO      ,KTBR,US
GA,SWAINSBORO      ,KSBO,US
GA,SYLVANIA        ,KJYL,US
GA,TIFTON          ,KTMA,US
GA,THOMASTON UPSON ,KOPN,US
GA,THOMASVILLE     ,KTVI,US
GA,TOCCOA          ,KTOC,US
GA,VALDOSTA REGIONA,KVLD,US
GA,VIDALIA MUNI    ,KVDI,US
GA,WARNER ROBINS AF,KWRB,US
GA,WASHINGTON      ,KIIY,US
GA,WAYCROSS/WARE CO,KAYS,US
GA,WINDER/BARROW   ,KWDR,US
HI,BARKING SANDS/KA,PHBK,US
HI,BRADSHAW AAF/HAW,PHSF,US
HI,HANA            ,PHHN,US
HI,HICKAM AFB      ,PHIK,US
HI,HILO            ,PHTO,US
HI,HONOLULU        ,PHNL,US
HI,KAHULUI         ,PHOG,US
HI,KAILUA/KONA     ,PHKO,US
HI,KALAUPAPA       ,PHLU,US
HI,KANEOHE MCAS    ,PHNG,US
HI,KALAELOA        ,PHJR,US
HI,LAHAINA/WEST MAU,PHJH,US
HI,LANAI CITY AIRPO,PHNY,US
HI,LIHUE/KAUAI IS  ,PHLI,US
HI,MOLOKAI/KUKUI   ,PHMO,US
HI,MOLOKAI         ,PHMK,US
HI,WHEELER AFB/OAHU,PHHI,US
HI,MIDWAY ISLAND NA,PMDY,US
IA,ALGONA          ,KAXA,US
IA,AMES            ,KAMW,US
IA,ANKENY          ,KIKV,US
IA,ATLANTIC        ,KAIO,US
IA,AUDUBON         ,KADU,US
IA,BOONE MUNI      ,KBNW,US
IA,BURLINGTON      ,KBRL,US
IA,CARROLL         ,KCIN,US
IA,CEDAR RAPIDS    ,KCID,US
IA,CENTERVILLE MUNI,KTVK,US
IA,CHARITON        ,KCNC,US
IA,CHARLES CITY    ,KCCY,US
IA,CHEROKEE        ,KCKP,US
IA,CLARINDA        ,KICL,US
IA,CLARION         ,KCAV,US
IA,CLINTON MUNI    ,KCWI,US
IA,COUNCIL BLUFFS  ,KCBF,US
IA,CRESTON         ,KCSQ,US
IA,DAVENPORT/QUAD C,KDVN,US
IA,DECORAH         ,KDEH,US
IA,DENISON         ,KDNS,US
IA,DES MOINES      ,KDSM,US
IA,DUBUQUE         ,KDBQ,US
IA,ESTHERVILLE     ,KEST,US
IA,FAIRFIELD       ,KFFL,US
IA,FOREST CITY     ,KFXY,US
IA,FORT DODGE      ,KFOD,US
IA,FORT MADISON    ,KFSW,US
IA,GRINNELL REG    ,KGGI,US
IA,HARLAN MUNI     ,KHNR,US
IA,INDEPENDENCE    ,KIIB,US
IA,IOWA CITY       ,KIOW,US
IA,IOWA FALLS MUNI ,KIFA,US
IA,KEOKUK MUNI     ,KEOK,US
IA,KNOXVILLE       ,KOXV,US
IA,LAMONI          ,KLWD,US
IA,LE MARS         ,KLRJ,US
IA,MARSHALLTOWN    ,KMIW,US
IA,MASON CITY      ,KMCW,US
IA,MONTICELLO MUNI ,KMXO,US
IA,MT PLEASANT     ,KMPZ,US
IA,MUSCATINE       ,KMUT,US
IA,NEWTON MUNI     ,KTNU,US
IA,OELWEN          ,KOLZ,US
IA,ORANGE CITY     ,KORC,US
IA,OSCEOLA MUNI    ,KI75,US
IA,OSKALOOSA MUNI  ,KOOA,US
IA,OTTUMWA         ,KOTM,US
IA,PELLA           ,KPEA,US
IA,PERRY MUNI      ,KPRO,US
IA,RED OAK         ,KRDK,US
IA,SHELDON         ,KSHL,US
IA,SHENANDOAH MUNI ,KSDA,US
IA,SIOUX CITY      ,KSUX,US
IA,SPENCER         ,KSPW,US
IA,STORM LAKE      ,KSLB,US
IA,VINTON          ,KVTI,US
IA,WASHINGTON      ,KAWG,US
IA,WATERLOO        ,KALO,US
IA,WEBSTER CITY    ,KEBS,US
IA,ADAIR I80       ,XADA,US
IA,ALGONA US18     ,XALG,US
IA,ALTON IA10      ,XATN,US
IA,ALTOONA I80/US65,XALT,US
IA,AMES I35        ,XAME,US
IA,ANKENY I35      ,XANK,US
IA,AVOCA I80       ,XAVO,US
IA,BURLINGTON US34 ,XBUR,US
IA,CARROLL US30    ,XCAR,US
IA,CEDAR RAPIDS 380,XCDR,US
IA,CEDAR RAPID US30,XCID,US
IA,CENTERVILLE IA2 ,XCEN,US
IA,COUNCIL BLUFF 80,XCOU,US
IA,CRESTON US34    ,XCRE,US
IA,DAVENPORT 80/280,XDAV,US
IA,DECORAH IA9     ,XDEC,US
IA,DES MOINES I35  ,XDSM,US
IA,DES MOINES I235 ,XDES,US
IA,DE SOTO 80/US169,XDST,US
IA,DE WITT US30/61 ,XDEW,US
IA,DUBUQUE US20    ,XDUB,US
IA,FORT DODGE US20 ,XFOD,US
IA,GRINNELL I80    ,XGRI,US
IA,IOWA CITY US218 ,XIAC,US
IA,IOWA CITY I80   ,XIOW,US
IA,JEFFERSON IA4   ,XJEF,US
IA,LEON I35/IA2    ,XLEO,US
IA,MANCHESTER US20 ,XMAN,US
IA,MAQUOKETA 61/64 ,XMAQ,US
IA,MARSHALTOWN US30,XMAR,US
IA,MASON CITY I35  ,XMCW,US
IA,MISSOURI VAL I29,XMIS,US
IA,MT PLEASANT U218,XMOU,US
IA,NEW HAMPTON US18,XNEW,US
IA,ONAWA I29       ,XONA,US
IA,OSCEOLA I35     ,XOSC,US
IA,OTTUMWA US63    ,XOTT,US
IA,PELLA IA163     ,XPEL,US
IA,RED OAK US34/71 ,XRED,US
IA,SIDNEY I29/IA2  ,XSID,US
IA,SIGOURNEY IA92  ,XSIG,US
IA,SIOUX CITY I29  ,XSIO,US
IA,SPENCER US18    ,XSPE,US
IA,STORM LAKE 71/3 ,XSTO,US
IA,TIPTON I80      ,XTIP,US
IA,URBANA I380     ,XURB,US
IA,WATERLOO US20   ,XWAT,US
IA,WILLIAMS I35    ,XWIL,US
IA,WILLAIMSBURG I80,XWBG,US
IA,HANLONTOWN I35  ,XHAN,US
IA,STEAMBOAT R US20,XSBI,US
IA,IDA GROVE US59  ,XIGI,US
IA,CEDAR RAPIDS U30,XCRI,US
IA,BEDFORD         ,XBFI,US
IA,COLFAX          ,XCFI,US
IA,EDDYVILLE       ,XDYI,US
IA,SIBLEY          ,XSYI,US
IA,TAMA            ,XTMI,US
IA,CANTRIL         ,XCTI,US
IA,DENISON         ,XDNI,US
IA,PLAINFIELD      ,XPFI,US
IA,QUAD CITIES     ,XQCI,US
IA,STATE FAIR      ,Q03I,US
IA,ADAIR           ,QADI,US
IA,ADEL            ,QAEI,US
IA,AFTON           ,QAFI,US
IA,ALGONA          ,QAGI,US
IA,ANKENY          ,QAKI,US
IA,ALBIA           ,QALI,US
IA,AMES            ,QAMI,US
IA,ANITA           ,QATI,US
IA,AUDUBON         ,QAUI,US
IA,BEDFORD         ,QBDI,US
IA,BELMOND         ,QBKI,US
IA,BLOOMFIELD      ,QBMI,US
IA,BOONE           ,QBOI,US
IA,BROOKLYN        ,QBRI,US
IA,BUSSEY          ,QBSI,US
IA,BAXTER          ,QBXI,US
IA,BLANK PARK ZOO  ,QBZI,US
IA,CARROLL         ,QCAI,US
IA,COON RAPIDS     ,QCBI,US
IA,CHARLES CITY    ,QCCI,US
IA,CORYDON         ,QCDI,US
IA,CENTERVILLE     ,QCEI,US
IA,CLARION         ,QCGI,US
IA,CHARITON        ,QCHI,US
IA,CLEAR LAKE      ,QCKI,US
IA,CRESCO          ,QCQI,US
IA,CORNING         ,QCNI,US
IA,COLO            ,QCOI,US
IA,CRESTON         ,QCRI,US
IA,INWOOD          ,QCSI,US
IA,DSM CHRISTIAN   ,QDCI,US
IA,SHELDON         ,QDNI,US
IA,RIVER WOODS     ,QDRI,US
IA,EAGLE GROVE     ,QEGI,US
IA,FARNHAMVILLE    ,QFAI,US
IA,FOREST CITY     ,QFCI,US
IA,FORT DODGE      ,QFDI,US
IA,FONTANELLE      ,QFOI,US
IA,GLIDDEN         ,QGLI,US
IA,GARNER          ,QGNI,US
IA,GRIMES          ,QGRI,US
IA,HULL            ,QHII,US
IA,HAMPTON         ,QHPI,US
IA,HUMBOLDT        ,QHUI,US
IA,ICA             ,QIAI,US
IA,IOWA FALLS      ,QIFI,US
IA,INDIANOLA       ,QINI,US
IA,JORDAN CREEK    ,QJCI,US
IA,JEFFERSON       ,QJEI,US
IA,SOUTH HAMILTON  ,QJWI,US
IA,KCCI            ,QKCI,US
IA,KNOXVILLE       ,QKNI,US
IA,KANAWHA         ,QKWI,US
IA,LEON            ,QLEI,US
IA,LATIMER         ,QLMI,US
IA,LAMONI          ,QLOI,US
IA,LUVERNE         ,QLUI,US
IA,ROCK RAPIDS     ,QLYI,US
IA,MARSHALLTOWN    ,QMAI,US
IA,MADRID          ,QMDI,US
IA,LAKE MILLS      ,QMII,US
IA,MALLARD         ,QMLI,US
IA,MONTEZUMA       ,QMNI,US
IA,MOUNT AYR       ,QMOI,US
IA,MANSON-NW       ,QMSI,US
IA,MURRAY          ,QMUI,US
IA,MASON CITY      ,QMWI,US
IA,MASON CITY      ,QMYI,US
IA,NEWTON          ,QNEI,US
IA,THOMPSON        ,QNII,US
IA,NORTHWOOD       ,QNKI,US
IA,NORA SPRINGS    ,QNSI,US
IA,NEVADA          ,QNVI,US
IA,OSAGE           ,QOAI,US
IA,OSKALOOSA       ,QOCI,US
IA,OGDEN           ,QOGI,US
IA,OSCEOLA         ,QOSI,US
IA,PANORA          ,QPAI,US
IA,PELLA           ,QPEI,US
IA,NORTH POLK      ,QPKI,US
IA,PERRY           ,QPYI,US
IA,MASON CITY      ,QRMI,US
IA,ROCKWELL CITY   ,QROI,US
IA,ROCKFORD        ,QRRI,US
IA,ROCKWELL        ,QRSI,US
IA,RUSSELL         ,QRUM,US
IA,RICEVILLE       ,QRVI,US
IA,ST ANSGAR       ,QSAI,US
IA,SIBLEY          ,QSBI,US
IA,STUART          ,QSTI,US
IA,SULLY           ,QSUI,US
IA,TITONKA         ,QTKI,US
IA,MESKWAKI SS TAMA,QTQI,US
IA,UNION           ,QUNI,US
IA,VENTURA         ,QVTI,US
IA,WALL LAKE       ,QWAI,US
IA,WEBSTER CITY    ,QWBI,US
IA,WOODWARD        ,QWGI,US
IA,WINTERSET       ,QWII,US
IA,POCAHONTAS      ,QPCI,US
ID,BOISE           ,KBOI,US
ID,BURLEY          ,KBYI,US
ID,BONNERS FERRY   ,K65S,US
ID,CALDWELL        ,KEUL,US
ID,CHALLIS         ,KLLJ,US
ID,COEUR D'ALENE   ,KCOE,US
ID,DRIGGS REED MEM ,KDIJ,US
ID,GRANGEVILLE     ,KGIC,US
ID,HAILEY/FRIEDMAN ,KSUN,US
ID,IDAHO FALLS     ,KIDA,US
ID,JEROME COUNTY   ,KJER,US
ID,LEWISTON        ,KLWS,US
ID,LOWELL/ELK CITY ,KP69,US
ID,MALAD CITY      ,KMLD,US
ID,MALTA (AWRS)    ,K77M,US
ID,MCCALL          ,KMYL,US
ID,MOUNTAIN HOME   ,KMUO,US
ID,MULLAN PASS     ,KMLP,US
ID,NAMPA           ,KMAN,US
ID,POCATELLO       ,KPIH,US
ID,REXBURG         ,KRXE,US
ID,SALMON/LEMHI    ,KSMN,US
ID,SODA SPRINGS    ,KU78,US
ID,SPENCER         ,KS14,US
ID,STANLEY         ,KSNT,US
ID,TWIN FALLS      ,KTWF,US
ID,WALL/SANDPOINT  ,KSZT,US
IL,ALTON/ST LOUIS R,KALN,US
IL,BLOOMINGTON/NORM,KBMI,US
IL,CAHOKIA/ST LOUIS,KCPS,US
IL,CAIRO           ,KCIR,US
IL,CARBONDALE/MURPH,KMDH,US
IL,CARMI MUNI      ,KCUL,US
IL,CENTRALIA       ,KENL,US
IL,CHAMPAIGN/URBANA,KCMI,US
IL,CHICAGO         ,KMDW,US
IL,CHICAGO O'HARE  ,KORD,US
IL,CHICAGO/AURORA  ,KARR,US
IL,CHICAGO/DUPAGE  ,KDPA,US
IL,CHICAGO/MEIGS   ,KCGX,US
IL,CHICAGO/LANSING ,KIGQ,US
IL,DANVILLE        ,KDNV,US
IL,DECATUR         ,KDEC,US
IL,DE KALB         ,KDKB,US
IL,DIXON           ,KC73,US
IL,EFFINGHAM       ,K1H2,US
IL,FAIRFIELD       ,KFWC,US
IL,FREEPORT        ,KFEP,US
IL,FLORA           ,KFOA,US
IL,GALESBURG       ,KGBG,US
IL,GREENVILLE      ,KGRE,US
IL,HARRISBURG      ,KHSB,US
IL,JACKSONVILLE    ,KIJX,US
IL,JOLIET          ,KJOT,US
IL,KANKAKEE        ,KIKK,US
IL,LACON           ,KC75,US
IL,LAWRENCEVILLE   ,KLWV,US
IL,LINCOLN         ,KAAA,US
IL,LITCHFIELD MUNI ,K3LF,US
IL,MACOMB MUNI     ,KMQB,US
IL,MARION REGIONAL ,KMWA,US
IL,MARSEILLES      ,KMMO,US
IL,MATTOON/CHARLEST,KMTO,US
IL,METROPOLIS      ,KM30,US
IL,MOLINE/QUAD CITY,KMLI,US
IL,MONEE           ,KC56,US
IL,MORRIS-WASHBURN ,KC09,US
IL,MOUNT CARMEL    ,KAJG,US
IL,MOUNT VERNON    ,KMVN,US
IL,OLNEY-NOBLE     ,KOLY,US
IL,PALWAUKEE       ,KPWK,US
IL,PEORIA          ,KPIA,US
IL,PARIS           ,KPRG,US
IL,PERU            ,KVYS,US
IL,PITTSFIELD      ,KPPQ,US
IL,PONTIAC         ,KPNT,US
IL,QUINCY MUNI/BALD,KUIN,US
IL,RANTOUL         ,KTIP,US
IL,ROBINSON MUNI   ,KRSV,US
IL,ROCKFORD        ,KRFD,US
IL,ROCHELLE/KORITZ ,KRPJ,US
IL,ROMEOVILLE/CHI  ,KLOT,US
IL,SALEM/LECKRONE  ,KSLO,US
IL,SAVANNA/TRITOWN ,KSFY,US
IL,SCOTT AFB/BELLEV,KBLV,US
IL,SPARTA          ,KSAR,US
IL,SPRINGFIELD     ,KSPI,US
IL,STERLING ROCKFAL,KSQI,US
IL,TAYLORVILLE     ,KTAZ,US
IL,VANDALIA        ,KVLA,US
IL,WAUKEGAN        ,KUGN,US
IN,ANDERSON MUNICIP,KAID,US
IN,ANGOLA          ,KANQ,US
IN,AUBURN DEKALB C ,KGWB,US
IN,BLOOMINGTON     ,KBMG,US
IN,COLUMBUS/BALKALA,KBAK,US
IN,DAVIESS COUNTY  ,KDCY,US
IN,ELKHART MUNICIPA,KEKM,US
IN,EVANSVILLE      ,KEVV,US
IN,FORT WAYNE      ,KFWA,US
IN,GARY REGIONAL   ,KGYY,US
IN,GOSHEN          ,KGSH,US
IN,GRISSOM AFB/PERU,KGUS,US
IN,HIMSEL AAF      ,K1II,US
IN,HUNTINGBURG     ,KHNB,US
IN,INDIANAPOLIS    ,KEYE,US
IN,INDIANAPOLIS    ,KIND,US
IN,INDIANAPOLIS EXC,KTYQ,US
IN,INDIANAPOLIS REG,KMQJ,US
IN,KNOX STARKE CTY ,KOXI,US
IN,KOKOMO          ,KOKK,US
IN,LAFAYETTE       ,KLAF,US
IN,LA PORTE        ,KPPO,US
IN,LOGANSPORT      ,KGGP,US
IN,MARION MUNI     ,KMZZ,US
IN,MICHIGAN CITY   ,KMGC,US
IN,MUNCIE          ,KMIE,US
IN,RENSSELAER      ,KRZL,US
IN,ROCHESTER       ,KRCR,US
IN,SHELBYVILLE     ,KGEZ,US
IN,SOUTH BEND      ,KSBN,US
IN,TERRE HAUTE     ,KHUF,US
IN,VALPARAISO      ,KVPZ,US
IN,WARSAW MUNI     ,KASW,US
KS,BURLINGTON      ,KUKL,US
KS,CHANUTE         ,KCNU,US
KS,COFFEYVILLE     ,KCFV,US
KS,CONCORDIA       ,KCNK,US
KS,DODGE CITY      ,KDDC,US
KS,ELKHART         ,KEHA,US
KS,EMPORIA         ,KEMP,US
KS,FORT LEAVENWORTH,KFLV,US
KS,FT RILEY/MARSHAL,KFRI,US
KS,GARDEN CITY     ,KGCK,US
KS,GARNETT         ,KK68,US
KS,GOODLAND        ,KGLD,US
KS,GREAT BEND      ,KGBD,US
KS,HARPER          ,K8K2,US
KS,HAYS MUNI       ,KHYS,US
KS,HILL CITY       ,KHLC,US
KS,HUTCHINSON      ,KHUT,US
KS,INDEPENDENCE    ,KIDP,US
KS,JENNINGS        ,KJN8,US
KS,LAWRENCE        ,KLWC,US
KS,LEOTI/HOARD MEML,K3K7,US
KS,LIBERAL         ,KLBL,US
KS,MANHATTAN       ,KMHK,US
KS,MCCONNELL AFB   ,KIAB,US
KS,MEDICINE LODGE  ,KP28,US
KS,NEW ALMELO      ,KAL8,US
KS,NEWTON          ,KEWK,US
KS,OLATHE/INDUSTRIA,KIXD,US
KS,OLATHE/EXECUTIVE,KOJC,US
KS,PARSONS         ,KPPF,US
KS,PITTSBURG       ,KPTS,US
KS,PRATT INDUST    ,KPTT,US
KS,RUSSELL         ,KRSL,US
KS,SALINA          ,KSLN,US
KS,TOPEKA/FORBES   ,KFOE,US
KS,TOPEKA          ,KTOP,US
KS,WAKEENEY        ,KWK6,US
KS,WICHITA         ,KICT,US
KS,WICHITA/JABARA  ,KAAO,US
KS,WINFIELD/ARKANSA,KWLD,US
KS,OBERLIN         ,KOIN,US
KS,SYRACUSE        ,K3K3,US
KS,NORTON          ,KNRN,US
KS,TRIBUNE         ,KTRB,US
KS,COLBY           ,KCBK,US
KS,GRINNELL        ,KGNL,US
KS,HOXIE           ,KHOX,US
KS,PHILLIPSBURG    ,KPHG,US
KS,HERNDON         ,KHD7,US
KS,LOGAN           ,KLG5,US
KS,ST FRANCIS      ,KSYF,US
KS,ABILENE         ,KK78,US
KS,ELLSWORTH       ,K9K7,US
KS,EUREKA          ,K13K,US
KS,FORT SCOTT      ,KFSK,US
KS,HUGOTON         ,KHQG,US
KS,JOHNSON         ,K2K3,US
KS,KINGMAN         ,K9K8,US
KS,MCPHERSON       ,KMPR,US
KS,OAKLEY          ,KOEL,US
KS,SCOTT CITY      ,KTQK,US
KS,SMITH CENTER    ,KK82,US
KS,ULYSSES         ,KULS,US
KS,WELLINGTON      ,KEGT,US
KY,BIG SANDY RGNL  ,KSJS,US
KY,BOWLING GREE    ,KBWG,US
KY,COVINGTON       ,KCVG,US
KY,DANVILLE        ,KDVK,US
KY,HOPKINSVILLE    ,KHOP,US
KY,FALMOUTH        ,KK62,US
KY,FORT KNOX/GODMAN,KFTK,US
KY,FRANKFORT       ,KFFT,US
KY,GLASGOW         ,KGLW,US
KY,HARLAN          ,KI35,US
KY,HENDERSON CITY  ,KEHR,US
KY,LEXINGTON       ,KLEX,US
KY,LONDON          ,KLOZ,US
KY,LOUISVILLE      ,KSDF,US
KY,LOUISVILLE/BOWMN,KLOU,US
KY,LOUISVILLE/WFO  ,KLMK,US
KY,MADISONVILLE    ,K2I0,US
KY,MARION          ,K5M9,US
KY,MAYFIELD        ,KM25,US
KY,MIDDLESBORO-BELL,K1A6,US
KY,MONTICELLO/WAYNE,KEKQ,US
KY,MOREHEAD        ,KM97,US
KY,MOUNT STERLING  ,KIOB,US
KY,MURRAY KYLE-OAK ,KCEY,US
KY,NOCTOR/JACKSON  ,KJKL,US
KY,OWENSBORO/DAVIES,KOWB,US
KY,PADUCAH         ,KPAH,US
KY,RICHMOND/MADISON,KI39,US
KY,SOMERSET        ,KSME,US
KY,TOMPKINSVILLE   ,KTZV,US
LA,ABBEVILLE CC MEM,KIYA,US
LA,ALEXANDRIA      ,KAEX,US
LA,ALEXANDRIA      ,KESF,US
LA,AMELIA/LAKE PALO,K7R3,US
LA,AUDUBON PARK    ,KAUD,US
LA,BARKSDALE AFB   ,KBAD,US
LA,BASTROP MOREHOUS,KBQP,US
LA,BATON ROUGE     ,KBTR,US
LA,BOGALUSA CARR F ,KBXA,US
LA,BOOTHVILLE      ,KBVE,US
LA,CAMERON HELIPORT,K7R5,US
LA,CHENAULT/LK CHAS,KCWF,US
LA,DEQUINCEY IND AR,K5R8,US
LA,DERIDDER/FSS    ,KDRI,US
LA,EUGENE IS 330   ,K3B6,US
LA,FORT POLK FR    ,KPOE,US
LA,PEASON RIDG/POLK,KAQV,US
LA,FULLERTON/POLK  ,KBKB,US
LA,SELF STRIP/POLK ,KDNK,US
LA,FOURCHON (SAWRS),K9F2,US
LA,PORT FOURCHON   ,KXPY,US
LA,GALLIANO        ,KGAO,US
LA,GALLIANO HELIPRT,K2GL,US
LA,GRAND ISLE (SAWR,KAXO,US
LA,GREEN CANYON 184,KXCN,US
LA,GREEN CANYON 52 ,K28K,US
LA,HAMMOND         ,KHDC,US
LA,HIGH ISLAND 334A,KH02,US
LA,HIGH IS. 264C   ,KH08,US
LA,OFFSHORE        ,KH78,US
LA,HOUMA TERREBONNE,KHUM,US
LA,INTRACOASTAL CIT,K7R4,US
LA,JENNINGS        ,K3R7,US
LA,LAFAYETTE       ,KLFT,US
LA,LAKE CHARLES    ,KLCH,US
LA,MINDEN          ,KMNE,US
LA,MONROE          ,KMLU,US
LA,NATCHITOCHES    ,KIER,US
LA,NEW IBERIA      ,KARA,US
LA,NEW ORLEANS/LAKE,KNEW,US
LA,NEW ORLEANS NAS ,KNBG,US
LA,NEW ORLEANS/INTL,KMSY,US
LA,NEW ROADS       ,KHZR,US
LA,OAKDALE ALLEN P ,KACP,US
LA,OPELOUSAS       ,KOPL,US
LA,RUSTON REGIONAL ,KRSN,US
LA,PATTERSON MEMORI,KPTN,US
LA,SALT POINT      ,KP92,US
LA,SHIP SHOAL 207  ,KGSM,US
LA,SHREVEPORT/DWNTN,KDTN,US
LA,SHREVEPORT      ,KSHV,US
LA,SLIDELL 22      ,KASD,US
LA,S MARSH ISL 268 ,KSRN,US
LA,S MARSH ISLAND  ,K7R8,US
LA,SOUTH TIMBALIER ,KS58,US
LA,SULPHUR         ,KUXL,US
LA,TALLULAH/VICKSBU,KTVR,US
LA,VENICE HELIPORT ,K1B7,US
LA,E. CAMERON 346  ,KE12,US
LA,W. CAMERON 560  ,KW60,US
LA,PHI OIL PLATF   ,KQT8,US
LA,PHI OIL PLATF   ,KQT9,US
LA,PHI OIL PLATF   ,K4CO,US
LA,PHI OIL PLATF   ,K4C0,US
LA,GARDEN BANKS172 ,KGHB,US
LA,GONZALES        ,KL38,US
LA,MISS CANYAN 807 ,KCYD,US
LA,INDEPEDENCE 920 ,KIPN,US
LA,MAGNOLIA OILP   ,KGBK,US
LA,SHIP SHOAL178   ,KSPR,US
LA,MISS CANYON 311A,KMDJ,US
LA,E CAMERON278OILP,KEHC,US
LA,SABINE 13B  OILP,KVBS,US
LA,S MARSH268  OILP,KSCF,US
LA,VERMILLION26OILP,KVNP,US
LA,EUGENE I 215OILP,KEIR,US
LA,ATLANTIS    OILP,KATP,US
LA,E CAMERON 47JP  ,KCMB,US
LA,GREEN CANYON 338,KGRY,US
LA,HIGH IS. 179A   ,KXIH,US
LA,MAIN PASS 289C  ,KVKY,US
LA,MAIN PASS 140B  ,KMIS,US
LA,S TIMBALIER 301B,KSTZ,US
LA,VERMILION 331   ,KVQT,US
LA,MISS CANYON 474 ,KIKT,US
MA,BEDFORD         ,KBED,US
MA,BEVERLY         ,KBVY,US
MA,BOSTON          ,KBOS,US
MA,CHATHAM         ,KCHH,US
MA,CHATHAM         ,KCQX,US
MA,CHICOPEE/WESTOVE,KCEF,US
MA,CHICOPEE/WESTOVE,    ,US
MA,EAST MILTON     ,KMQE,US
MA,FALMOUTH/OTIS AB,KFMH,US
MA,FITCHBURG       ,KFIT,US
MA,HYANNIS         ,KHYA,US
MA,LAWRENCE        ,KLWM,US
MA,MARSHFIELD      ,KGHG,US
MA,MARTHAS VINEYARD,KMVY,US
MA,NANTUCKET       ,KACK,US
MA,NEW BEDFORD     ,KEWB,US
MA,NORTH ADAMS     ,KAQW,US
MA,NORWOOD         ,KOWD,US
MA,ORANGE          ,KORE,US
MA,PITTSFIELD      ,KPSF,US
MA,PLYMOUTH        ,KPYM,US
MA,PROVINCETOWN    ,KPVC,US
MA,SOUTH WEYMOUTH  ,KNZW,US
MA,TAUNTON         ,KTAN,US
MA,WESTFIELD       ,KBAF,US
MA,WORCESTER       ,KORH,US
MD,ABERDEEN/PHILLIP,KAPG,US
MD,ANNAPOLIS/NAVAL ,KNAK,US
MD,ANDREWS AFB     ,KADW,US
MD,BALTO/WASH INTL ,KBWI,US
MD,BALTIMORE/MARTIN,KMTN,US
MD,BALTIMORE/DWNTWN,KDMH,US
MD,CAMBRIDGE-DORCH ,KCGE,US
MD,NSF THURMONT    ,KRSP,US
MD,CARROLL CNTY    ,KDMW,US
MD,CLINTON         ,KW32,US
MD,COLLEGE PARK    ,KCGS,US
MD,CUMBERLAND REG  ,KCBE,US
MD,EASTON/NEWNAM   ,KESN,US
MD,FORT MEADE      ,KFME,US
MD,FORT RITCHIE    ,KJWX,US
MD,FREDERICK       ,KFDK,US
MD,GARRETT CO      ,K2G4,US
MD,GAITHERSBURG    ,KGAI,US
MD,HAGERSTOWN      ,KHGR,US
MD,OCEAN CITY      ,KOXB,US
MD,PATUXENT RIVER  ,KNHK,US
MD,RIDGELY         ,KRJD,US
MD,SALISBURY       ,KSBY,US
MD,STEVENSVILLE    ,KW29,US
MD,ST MARYS (DUKE) ,K2W6,US
MD,WEBSTER NAVAL   ,KNUI,US
ME,AUBURN/LEWISTON ,KLEW,US
ME,AUGUSTA         ,KAUG,US
ME,BANGOR          ,KBGR,US
ME,BAR HARBOR      ,KBHB,US
ME,BRUNSWICK NAS   ,KNHZ,US
ME,CARIBOU         ,KCAR,US
ME,CARRABASSETT    ,KB21,US
ME,CLAYTON LAKE    ,K40B,US
ME,EASTPORT        ,KEPM,US
ME,FRENCHVILLE     ,KFVE,US
ME,FRYEBURG        ,KIZG,US
ME,GREENVILLE      ,KGNR,US
ME,HOULTON         ,KHUL,US
ME,MILLINOCKET     ,KMLT,US
ME,OLD TOWN/DEWITT ,KOLD,US
ME,PORTLAND        ,KPWM,US
ME,PRESQUE ISLE    ,KPQI,US
ME,ROCKLAND/KNOX   ,KRKD,US
ME,SANFORD MUNI    ,KSFM,US
ME,WATERVILLE      ,KWVL,US
ME,WISCASSET       ,KIWI,US
MI,ADRIAN          ,KADG,US
MI,ALMA            ,KAMN,US
MI,ALPENA          ,KAPN,US
MI,ANN ARBOR       ,KARB,US
MI,BAD AXE         ,KBAX,US
MI,BATTLE CREEK    ,KBTL,US
MI,BELLAIRE        ,KACB,US
MI,BEAVER ISLAND   ,KSJX,US
MI,BENTON HARBOR   ,KBEH,US
MI,BIG RAPIDS      ,KRQB,US
MI,CADILLAC/WEXFORD,KCAD,US
MI,CARO/TUSCOLA    ,KCFS,US
MI,CHARLEVOIX      ,KCVX,US
MI,CHARLOTTE       ,KFPK,US
MI,CHEBOYGAN       ,KSLH,US
MI,CHIPPEWA INTL   ,KCIU,US
